City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Kuminskiy,RU,58.6667,66.5667,0.52,93,100,7.87,overcast clouds
348,Bud,US,39.447,-86.1758,30.0,71,28,5.37,scattered clouds
349,Port Macquarie,AU,-31.4333,152.9167,71.6,100,75,3.44,broken clouds
350,Upington,ZA,-28.4478,21.2561,93.2,12,20,8.05,few clouds
351,Naze,JP,28.3667,129.4833,48.81,73,71,14.2,broken clouds
352,Mahibadhoo,MV,3.7833,72.9667,81.3,77,6,15.66,clear sky
353,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,86.04,69,60,4.09,broken clouds
354,Cabo San Lucas,MX,22.8909,-109.9124,69.8,68,20,8.05,few clouds
355,Yar-Sale,RU,66.8333,70.8333,-41.3,80,14,6.55,few clouds
356,Beian,NO,63.6559,9.5683,30.2,86,75,13.8,broken clouds
357,General Bravo,MX,25.8,-99.1667,65.39,68,74,10.6,broken clouds
358,Simbahan,PH,6.3032,120.5836,82.08,77,89,19.26,overcast clouds
359,Grand Gaube,MU,-20.0064,57.6608,81.0,78,3,1.99,clear sky
360,Juegang,CN,32.3174,121.1855,39.99,62,0,10.29,clear sky
361,Verkhnevilyuysk,RU,63.4453,120.3167,-50.89,76,93,2.44,overcast clouds
362,Kwekwe,ZW,-18.9281,29.8149,68.79,90,100,4.43,moderate rain
363,Marabba,SD,12.35,32.1833,81.1,13,11,14.29,few clouds
364,Qasigiannguit,GL,68.8193,-51.1922,3.2,43,1,4.61,clear sky
365,Sabaudia,IT,41.3003,13.0282,55.0,87,81,3.0,broken clouds
366,Iquique,CL,-20.2208,-70.1431,75.2,53,0,11.5,clear sky
367,Impfondo,CG,1.6381,18.0667,79.63,70,97,1.72,overcast clouds
368,San Felipe,VE,10.3399,-68.7425,82.99,53,51,7.99,broken clouds
369,Iralaya,HN,15.0,-83.2333,81.61,65,3,14.72,clear sky
370,Banda Aceh,ID,5.5577,95.3222,77.85,83,94,12.08,moderate rain
371,Sasovo,RU,54.3537,41.9199,26.55,96,81,12.8,broken clouds
372,Longyearbyen,SJ,78.2186,15.6401,-2.2,55,20,21.85,few clouds
373,Ulladulla,AU,-35.35,150.4667,69.01,100,90,4.61,overcast clouds
374,Guines,FR,50.8671,1.8703,48.99,93,90,10.36,overcast clouds
375,Cabedelo,BR,-6.9811,-34.8339,87.8,62,75,14.97,broken clouds
376,Greenfield,US,42.9614,-88.0126,27.0,63,40,4.43,scattered clouds
377,Ilulissat,GL,69.2167,-51.1,3.2,43,1,4.61,clear sky
378,Ponte Nova,BR,-20.4164,-42.9086,84.24,59,22,9.55,few clouds
379,Bay Roberts,CA,47.5999,-53.2648,28.0,79,90,5.99,overcast clouds
380,Baruun-Urt,MN,46.6806,113.2792,-15.83,80,35,0.81,scattered clouds
381,Vanimo,PG,-2.6741,141.3028,78.6,85,100,8.68,overcast clouds
382,Port Hedland,AU,-20.3167,118.5667,84.2,79,40,4.61,scattered clouds
383,Puerto Madero,MX,14.7208,-92.4215,87.8,55,1,6.87,clear sky
384,Bara,NG,10.3744,10.7288,87.24,14,0,9.19,clear sky
385,Lingao,CN,19.9103,109.6859,62.87,86,6,12.68,clear sky
386,Azare,NG,11.6765,10.1948,82.49,15,0,9.31,clear sky
387,Karachi,PK,24.9056,67.0822,66.2,63,0,6.91,haze
388,Hohhot,CN,40.8106,111.6522,10.4,67,0,6.71,clear sky
389,Bichura,RU,50.5881,107.6022,-0.31,90,100,0.98,light snow
390,Fez,MA,34.0372,-4.9998,71.6,60,0,3.44,clear sky
391,Makat,KZ,47.6469,53.3463,35.19,86,100,3.91,overcast clouds
392,Ahipara,NZ,-35.1667,173.1667,56.66,84,1,6.15,clear sky
393,Okha,RU,53.5739,142.9478,-2.31,92,100,9.8,overcast clouds
394,Manzhouli,CN,49.6,117.4333,-23.57,83,6,5.08,clear sky
395,Ovsyanka,RU,55.9575,92.5519,12.2,92,75,4.47,snow
396,Balkanabat,TM,39.5108,54.3671,51.98,43,32,2.51,scattered clouds
397,Aleppo,SY,36.25,37.5,44.44,64,0,25.81,clear sky
398,Maarianhamina,AX,60.0973,19.9348,28.4,86,90,9.22,overcast clouds
399,Komsomolskiy,UZ,40.4272,71.7189,35.6,48,0,6.91,clear sky
400,Hambantota,LK,6.1241,81.1185,77.0,100,90,7.38,overcast clouds
401,Morondava,MG,-20.2833,44.2833,83.12,80,48,11.61,moderate rain
402,Deputatskiy,RU,69.3,139.9,-32.24,86,100,1.99,overcast clouds
403,Misratah,LY,32.3754,15.0925,66.49,55,4,9.75,clear sky
404,Berlevag,NO,70.8578,29.0864,19.4,73,20,8.05,light snow
405,Lokosovo,RU,61.1333,74.8167,-33.16,81,0,5.57,clear sky
406,Ampanihy,MG,-24.7,44.75,80.92,71,100,11.3,overcast clouds
407,Gayeri,BF,12.6497,0.4931,92.86,10,11,11.43,few clouds
408,Santa Cruz De Tenerife,ES,28.4682,-16.2546,73.4,28,0,4.61,clear sky
409,La Palma,US,33.8464,-118.0467,54.0,93,40,4.61,scattered clouds
410,Bani,DO,18.2833,-70.3333,84.2,61,20,13.8,few clouds
411,Guarapari,BR,-20.6667,-40.4975,90.0,58,20,18.41,few clouds
412,Svetlyy,RU,54.675,20.1347,23.0,93,90,6.71,mist
413,Bosobolo,CD,4.1833,19.9,79.38,61,82,4.07,light rain
414,Lima,PE,-12.0432,-77.0282,75.2,64,0,8.05,clear sky
415,Mirabad,AF,30.4362,61.8383,56.05,26,100,5.39,overcast clouds
416,Miles City,US,46.4083,-105.8406,23.0,80,20,6.91,few clouds
417,Phonhong,LA,18.5007,102.4166,66.92,73,1,1.7,clear sky
418,Lufilufi,WS,-13.8745,-171.5986,75.2,94,75,6.91,light rain
419,Guane,CU,22.2025,-84.0875,74.26,54,30,10.92,scattered clouds
420,Bosaso,SO,11.2842,49.1816,74.26,75,4,6.78,clear sky
421,Necochea,AR,-38.5473,-58.7368,84.0,34,92,13.27,overcast clouds
422,Bambanglipuro,ID,-7.95,110.2833,76.01,92,100,12.03,moderate rain
423,Coxim,BR,-18.5067,-54.76,80.76,70,98,5.08,overcast clouds
424,Manokwari,ID,-0.8667,134.0833,76.39,81,100,5.21,moderate rain
425,Palmer,US,42.1584,-72.3287,12.0,47,20,23.02,few clouds
426,Hamina,FI,60.5697,27.1979,26.6,100,90,12.66,light snow
427,New Ulm,US,44.3125,-94.4605,21.99,93,40,10.36,mist
428,Prachuap Khiri Khan,TH,12.2167,99.75,68.65,89,82,2.44,broken clouds
429,Fukue,JP,32.6881,128.8419,42.82,63,2,14.32,clear sky
430,Kushiro,JP,42.975,144.3747,26.29,98,100,10.94,snow
431,Pafos,CY,34.7667,32.4167,55.4,54,40,21.85,scattered clouds
432,Ebenthal,AT,46.6081,14.3642,32.0,93,20,2.3,few clouds
433,Puerto Escondido,MX,15.85,-97.0667,84.2,74,40,9.22,scattered clouds
434,Bubaque,GW,11.2833,-15.8333,79.25,66,6,12.41,clear sky
435,Sivas,TR,39.7916,37.0019,19.4,86,40,6.91,scattered clouds
436,Palmdale,US,34.5794,-118.1165,43.0,87,90,14.97,overcast clouds
437,Yerbogachen,RU,61.2767,108.0108,-43.51,79,43,4.92,scattered clouds
438,Pundaguitan,PH,6.3711,126.1689,81.14,77,68,19.08,moderate rain
439,Bilma,NE,18.6853,12.9164,68.16,22,74,5.41,broken clouds
440,Canutama,BR,-6.5339,-64.3831,82.94,83,99,2.73,overcast clouds
441,Zemio,CF,5.0314,25.1361,87.6,24,90,3.15,overcast clouds
442,Keuruu,FI,62.2667,24.7,19.4,93,90,10.36,light snow
443,Brigantine,US,39.4101,-74.3646,30.0,33,40,27.63,scattered clouds
444,Verin,ES,41.9415,-7.4381,55.99,71,86,1.99,overcast clouds
445,Weihai,CN,37.5017,122.1136,36.64,80,0,16.35,clear sky
446,Canto Do Buriti,BR,-8.11,-42.9444,91.2,43,100,7.58,overcast clouds
447,Hastings,GB,50.8552,0.5729,50.0,70,13,1.01,few clouds
448,Margate,GB,51.3813,1.3862,48.99,74,37,1.99,scattered clouds
449,Mao,ES,39.8885,4.2658,64.4,63,0,4.61,clear sky
450,Lesozavodsk,RU,45.4794,133.4244,-23.8,86,1,2.89,clear sky
451,Kopavogur,IS,64.1123,-21.913,35.6,64,90,5.75,overcast clouds
452,Bilibino,RU,68.0546,166.4372,-23.19,79,84,5.77,broken clouds
453,Aksu,CN,41.1231,80.2644,19.98,81,0,2.17,clear sky
454,Bendigo,AU,-36.7667,144.2833,64.0,75,92,5.95,overcast clouds
455,Farafangana,MG,-22.8167,47.8333,80.22,83,17,9.78,few clouds
456,Nalut,LY,30.3333,10.85,60.71,33,0,6.17,clear sky
457,Ranfurly,NZ,-45.1333,170.1,41.0,86,12,1.79,few clouds
458,Beaumont,US,30.0861,-94.1019,53.6,71,90,4.61,overcast clouds
459,Ruwi,OM,23.5996,58.5507,71.6,64,0,2.3,clear sky
460,Muisne,EC,0.6,-80.0333,80.6,94,75,5.75,light rain
461,Woodward,US,36.4337,-99.3904,42.8,61,1,13.8,clear sky
462,Altay,CN,47.8667,88.1167,4.89,80,87,1.12,overcast clouds
463,Jutai,BR,-5.1833,-68.9,79.74,90,98,1.88,overcast clouds
464,Ancud,CL,-41.8697,-73.8203,60.8,51,40,10.36,scattered clouds
465,Comodoro Rivadavia,AR,-45.8667,-67.5,57.2,54,40,8.05,scattered clouds
466,Galle,LK,6.0367,80.217,77.61,83,100,2.35,overcast clouds
467,Yaan,NG,7.3833,8.5667,95.5,9,6,5.82,clear sky
468,Shimoda,JP,34.6667,138.95,30.99,67,0,3.0,clear sky
469,Gizo,SB,-8.103,156.8419,82.4,77,97,10.02,light rain
470,Shenjiamen,CN,29.9576,122.298,42.71,65,0,9.64,clear sky
471,Kenai,US,60.5544,-151.2583,25.0,85,20,4.61,few clouds
472,Vao,NC,-22.6667,167.4833,76.75,78,80,18.14,broken clouds
473,Muros,ES,42.7762,-9.0603,57.99,94,100,8.01,overcast clouds
474,Ilek,RU,51.5271,53.3831,33.17,98,100,10.2,overcast clouds
475,San Quintin,MX,30.4833,-115.95,56.98,82,93,9.91,overcast clouds
476,Mulege,MX,26.8833,-111.9833,67.42,45,89,3.58,overcast clouds
477,Buraydah,SA,26.326,43.975,71.6,35,0,3.44,clear sky
478,Rio Gallegos,AR,-51.6226,-69.2181,50.0,40,75,25.32,broken clouds
479,Shihezi,CN,44.3,86.0333,1.62,93,38,0.96,scattered clouds
480,Atar,MR,20.5169,-13.0499,86.92,12,0,11.92,clear sky
481,Miandrivazo,MG,-19.5167,45.4667,82.02,79,81,2.28,broken clouds
482,Bathsheba,BB,13.2167,-59.5167,84.2,58,20,17.27,few clouds
483,Sao Luiz Gonzaga,BR,-28.4083,-54.9608,86.77,61,0,10.38,clear sky
484,Burns Lake,CA,54.2331,-125.7533,6.8,78,99,1.14,overcast clouds
485,Kupang,ID,-10.1667,123.5833,80.65,82,100,13.56,overcast clouds
486,Antri,IN,26.0567,78.2144,51.42,45,0,4.03,clear sky
487,Valparaiso,CL,-33.0393,-71.6273,75.2,53,0,9.22,clear sky
488,Goure,NE,13.9835,10.2704,80.01,11,1,7.0,clear sky
489,Cabra,ES,37.4725,-4.4421,69.8,94,90,8.05,mist
490,Hamtic,PH,10.7023,121.9824,75.33,79,98,5.53,overcast clouds
491,Tiarei,PF,-17.5333,-149.3333,78.8,65,40,6.91,scattered clouds
492,Vardo,NO,70.3705,31.1107,19.4,93,75,16.11,light snow
493,Novobirilyussy,RU,56.9514,90.6661,0.14,93,100,4.34,light snow
494,Tautira,PF,-17.7333,-149.15,78.8,65,40,6.91,scattered clouds
495,Svetlaya,RU,46.5389,138.3297,6.58,91,100,13.65,light snow
496,Manama,BH,26.2154,50.5832,69.8,68,0,11.5,clear sky
497,Samarai,PG,-10.6167,150.6667,81.91,76,98,8.5,light rain
498,Assiniboia,CA,49.6334,-105.9845,12.2,79,74,4.61,broken clouds
499,Hami,CN,42.8,93.45,21.47,83,0,3.11,clear sky
500,Damietta,EG,31.4165,31.8133,55.63,59,74,12.84,broken clouds
501,Shetpe,KZ,44.1667,52.1167,32.52,95,100,2.46,overcast clouds
502,Tanete,ID,-3.9443,119.7848,76.68,86,100,3.31,overcast clouds
503,Roma,US,43.2128,-75.4557,10.0,61,1,12.66,clear sky
504,Naberera,TZ,-4.2,36.9333,68.43,75,51,15.5,broken clouds
505,Vigrestad,NO,58.5667,5.7,28.4,69,0,2.3,clear sky
506,Chernyshevskiy,RU,63.0128,112.4714,-44.48,81,69,2.53,broken clouds
507,Lakefield,US,43.6775,-95.1717,23.0,93,90,10.36,overcast clouds
508,Laguna,US,38.421,-121.4238,45.0,93,90,3.44,overcast clouds
509,Khartoum,SD,15.5518,32.5324,80.6,12,0,13.8,clear sky
510,Poltava,UA,49.5937,34.5407,29.01,95,100,13.4,snow
511,Itarema,BR,-2.9248,-39.9167,84.54,64,99,14.54,moderate rain
512,Benguela,AO,-12.5763,13.4055,80.89,62,72,11.72,broken clouds
513,Alice Springs,AU,-23.7,133.8833,80.6,61,90,5.75,overcast clouds
514,Upata,VE,8.0086,-62.3989,84.0,67,55,1.99,broken clouds
515,Plettenberg Bay,ZA,-34.0527,23.3716,67.98,66,0,3.11,clear sky
516,Sale,MA,34.0389,-6.8166,62.6,82,20,5.75,few clouds
517,Liaozhong,CN,41.5061,122.7242,17.6,57,75,4.47,broken clouds
518,Arvika,SE,59.6553,12.5852,14.0,100,0,3.44,clear sky
519,Riyadh,SA,24.6877,46.7219,80.6,17,27,6.91,scattered clouds
520,Sobolevo,RU,54.4299,31.8996,23.16,97,100,12.57,snow
521,Haines Junction,CA,60.7522,-137.5108,-9.4,77,100,1.45,overcast clouds
522,Tres Arroyos,AR,-38.3739,-60.2798,83.93,22,1,15.66,clear sky
523,Sistranda,NO,63.7256,8.834,30.2,86,75,13.8,light snow
524,Asmara,ER,15.3333,38.9333,53.38,99,23,7.36,few clouds
525,Kolyshley,RU,52.7005,44.5367,28.99,74,81,10.27,broken clouds
526,San Carlos De Bariloche,AR,-41.1456,-71.3082,75.0,25,0,11.5,clear sky
527,Borovoy,RU,55.4333,86.0833,21.2,86,90,15.66,light snow
528,Tabuleiro Do Norte,BR,-5.2467,-38.1306,96.89,30,76,8.37,broken clouds
529,Lerik,AZ,38.7726,48.4128,41.0,100,75,4.61,broken clouds
530,Saint-Denis,FR,48.9167,2.3333,51.01,81,90,14.97,overcast clouds
531,Nyzhnya Duvanka,UA,49.5846,38.1743,33.35,91,100,14.05,light snow
532,San Nicolas,PH,18.1725,120.5953,69.98,71,0,10.92,clear sky
533,San Juan,AR,-31.5375,-68.5364,87.3,26,1,5.61,clear sky
534,Grindavik,IS,63.8424,-22.4338,35.6,69,75,6.91,broken clouds
535,Mecca,SA,21.4267,39.8261,72.25,49,4,11.52,clear sky
536,North Platte,US,41.1239,-100.7654,15.8,79,1,6.91,mist
537,Gijon,ES,43.5357,-5.6615,64.99,83,99,1.01,overcast clouds
538,Hofn,IS,64.2539,-15.2082,28.4,69,0,6.91,clear sky
539,Chandia,IN,23.65,80.7,51.26,43,0,3.62,clear sky
540,Huanan,CN,46.2167,130.5167,-24.02,87,7,1.77,light snow
541,Cartagena,CO,10.3997,-75.5144,87.8,62,0,9.22,clear sky
542,Los Andes,CL,-32.8337,-70.5983,79.0,49,90,8.05,overcast clouds
543,Taltal,CL,-25.4,-70.4833,71.56,59,4,6.85,clear sky
544,Bandarbeyla,SO,9.4942,50.8122,74.84,72,11,15.52,few clouds
545,Rio Claro,BR,-22.4114,-47.5614,90.0,58,20,4.61,few clouds
546,Ketchikan,US,55.3422,-131.6461,30.2,69,90,7.31,light snow
547,Jaru,BR,-10.4389,-62.4664,76.89,93,99,3.42,overcast clouds
548,Menongue,AO,-14.6585,17.691,69.17,79,95,4.54,overcast clouds
549,Leningradskiy,RU,69.3833,178.4167,-24.48,83,87,7.99,overcast clouds
550,Waitati,NZ,-45.75,170.5667,51.01,66,6,10.0,clear sky
551,Cockburn Town,TC,21.4612,-71.1419,72.5,79,66,24.2,broken clouds
552,Oriximina,BR,-1.7656,-55.8661,86.31,69,30,2.55,scattered clouds
553,Morro Da Fumaca,BR,-28.6508,-49.21,88.72,58,99,7.49,overcast clouds
554,Medicine Hat,CA,50.0501,-110.6683,9.0,92,90,4.61,light snow
555,Dalhousie,IN,32.5333,75.9833,33.6,74,0,7.76,clear sky
556,Tazovskiy,RU,67.4667,78.7,-37.3,80,23,7.78,few clouds
557,Jacareacanga,BR,-6.2222,-57.7528,91.9,46,87,4.81,overcast clouds
558,Pierre,US,44.3683,-100.351,23.0,86,90,12.66,mist
559,Krasnoselkup,RU,65.7,82.4667,-26.75,83,100,7.31,overcast clouds
560,Champerico,GT,14.3,-91.9167,84.2,65,0,9.22,clear sky
561,Thinadhoo,MV,0.5333,72.9333,81.45,79,75,13.8,broken clouds
562,Sosnovka,RU,56.255,51.2842,26.01,98,100,7.05,overcast clouds
563,Goroka,PG,-6.0834,145.3873,62.62,89,99,2.8,overcast clouds
564,Houma,US,29.5958,-90.7195,55.99,71,1,10.36,clear sky
565,Kalmunai,LK,7.4167,81.8167,75.65,94,98,10.36,overcast clouds
566,Adrar,MR,20.5022,-10.0711,83.48,13,0,10.42,clear sky
567,Dolzhanskaya,RU,46.6311,37.8039,34.0,53,100,11.01,overcast clouds
568,Coolum Beach,AU,-26.5333,153.1,77.0,81,7,1.01,clear sky
569,Akdepe,TM,42.0551,59.3788,41.0,56,90,6.91,overcast clouds
570,Srednekolymsk,RU,67.45,153.6833,-29.6,84,100,3.8,overcast clouds
571,Puerto Guzman,CO,0.9703,-76.5858,86.47,57,69,3.6,broken clouds
572,Nioaque,BR,-21.1353,-55.83,80.2,73,95,10.22,overcast clouds
573,Santiago Del Estero,AR,-27.7951,-64.2615,96.24,36,68,4.85,broken clouds
574,Mitchell,US,43.7094,-98.0298,24.8,93,90,17.27,mist
575,Huilong,CN,31.8111,121.655,41.0,68,0,11.72,clear sky
576,Mezen,RU,65.8522,44.24,3.29,93,100,12.77,light snow
577,Boddam,GB,57.4667,-1.7833,39.0,93,98,5.75,overcast clouds
578,Saint-Georges,GD,12.0564,-61.7485,86.0,62,75,5.75,broken clouds
579,Barcelona,ES,41.3888,2.159,68.0,63,20,8.05,few clouds
580,Batticaloa,LK,7.7102,81.6924,75.78,93,100,9.44,overcast clouds
581,Loreto,MX,22.2667,-101.9667,56.95,53,16,3.42,few clouds
582,Kabalo,CD,-6.05,26.9167,75.87,77,51,1.1,broken clouds
583,Mukdahan,TH,16.5833,104.5,61.57,81,70,9.04,broken clouds
584,Kailua,US,21.4022,-157.7394,73.4,73,40,10.36,light rain
585,Kashkhatau,RU,43.3185,43.608,37.4,93,75,2.24,mist
586,Gushikawa,JP,26.3544,127.8686,57.2,62,1,5.75,clear sky
587,Ixtapa,MX,20.7,-105.2,73.4,64,20,5.75,few clouds
588,Mincivan,AZ,39.0294,46.7185,49.28,61,43,0.65,scattered clouds
589,Derzhavinsk,KZ,51.1,66.3167,20.86,92,3,10.42,clear sky
590,Kijang,KR,35.2442,129.2139,24.8,42,0,8.05,clear sky
591,Esso,RU,55.9333,158.7,-0.33,85,92,1.41,overcast clouds
592,Tanabe,JP,33.7333,135.3667,36.59,79,73,20.0,broken clouds
593,Ust-Ilimsk,RU,58.0006,102.6619,-24.39,82,100,4.16,overcast clouds
594,Kefamenanu,ID,-9.4467,124.4781,73.44,92,100,4.29,heavy intensity rain
595,Beringovskiy,RU,63.05,179.3167,-12.84,85,94,10.92,overcast clouds
596,Dunedin,NZ,-45.8742,170.5036,51.01,74,15,1.01,few clouds
597,Keetmanshoop,NA,-26.5833,18.1333,91.4,13,18,8.05,few clouds
598,Glenwood Springs,US,39.5505,-107.3248,37.0,74,40,13.8,scattered clouds
599,Sur,OM,22.5667,59.5289,64.15,57,16,5.61,few clouds
600,Soe,ID,-9.8607,124.284,67.48,97,100,4.09,overcast clouds
601,Barroquinha,BR,-3.0189,-41.1361,84.2,74,90,13.8,moderate rain
602,Xai-Xai,MZ,-25.0519,33.6442,77.5,86,0,5.97,clear sky
603,Kandy,LK,7.2955,80.6356,68.0,91,97,3.47,overcast clouds
604,Lorengau,PG,-2.0226,147.2712,82.6,77,24,9.8,few clouds
605,Vila Franca Do Campo,PT,37.7167,-25.4333,62.6,77,20,12.66,few clouds
606,Nishihara,JP,26.1842,127.7558,57.2,47,40,11.5,scattered clouds
607,Waingapu,ID,-9.6567,120.2641,78.42,85,72,8.55,broken clouds
608,Codrington,AU,-38.2667,141.9667,60.8,81,49,13.02,scattered clouds
609,Soyo,AO,-6.1349,12.3689,81.68,82,100,13.27,light rain
610,Killybegs,IE,54.6333,-8.45,45.0,100,90,2.3,overcast clouds
611,Cap Malheureux,MU,-19.9842,57.6142,81.0,78,2,1.99,clear sky
612,Araci,BR,-11.3333,-38.9667,90.45,39,100,9.19,overcast clouds
613,Tateyama,JP,34.9833,139.8667,37.4,35,20,13.8,few clouds
614,Toktogul,KG,41.8708,72.9402,25.05,65,0,1.77,clear sky
615,Guerrero Negro,MX,27.9769,-114.0611,61.29,61,2,6.15,clear sky
616,Scarborough,GB,54.2797,-0.4044,43.0,89,42,12.24,scattered clouds
617,Turukhansk,RU,65.8167,87.9833,-28.75,79,100,6.35,overcast clouds
618,Wadena,US,46.4425,-95.1361,19.4,86,90,10.36,mist
619,Shiyan,CN,32.6475,110.7781,45.19,54,40,1.74,scattered clouds
620,Kayes,ML,14.0,-11.0,98.31,8,3,2.64,clear sky
621,Lavrentiya,RU,65.5833,-171.0,-16.44,82,57,14.05,broken clouds
622,Tigzirt,DZ,36.8886,4.1198,63.27,63,7,7.25,clear sky
623,Alyangula,AU,-13.8483,136.4192,78.8,94,100,3.44,overcast clouds
624,Urumqi,CN,43.801,87.6005,5.0,92,15,2.24,mist
625,Fuengirola,ES,36.54,-4.6247,75.2,50,20,10.36,few clouds
626,Tansen,NP,27.8673,83.5467,41.56,70,0,3.94,clear sky
627,Alofi,NU,-19.0595,-169.9187,75.2,88,100,6.91,light rain
628,Finnsnes,NO,69.2296,17.9811,6.8,72,20,6.46,few clouds
629,Mpwapwa,TZ,-6.35,36.4833,69.42,85,100,2.44,light rain
630,Bako,ET,5.7833,36.5667,72.86,47,43,3.8,scattered clouds
631,Ploemeur,FR,47.7333,-3.4333,52.0,93,90,12.66,overcast clouds
632,Minot,US,48.2325,-101.2963,19.4,86,90,14.97,haze
633,Castle Rock,US,39.3722,-104.8561,51.01,23,96,4.0,overcast clouds
634,Opuwo,NA,-18.0607,13.84,78.19,49,94,7.07,overcast clouds
635,Mananjary,MG,-21.2167,48.3333,80.58,78,2,7.54,clear sky
636,Arrecife,ES,28.963,-13.5477,68.0,88,0,6.91,clear sky
637,Souillac,MU,-20.5167,57.5167,80.6,78,40,5.75,light rain
638,Butembo,CD,0.15,29.2833,64.06,69,64,2.39,broken clouds
639,Belaya Gora,RU,68.5333,146.4167,-28.98,85,100,3.51,overcast clouds
640,Abhar,IR,36.1468,49.218,38.35,75,36,3.56,scattered clouds
641,Gasa,PS,31.5,34.4667,54.0,100,48,19.24,scattered clouds
642,Desbiens,CA,48.4178,-71.9495,3.2,72,90,13.8,overcast clouds
643,Marawi,PH,7.9986,124.2928,75.0,93,100,5.01,overcast clouds
644,Lashio,MM,22.9333,97.75,54.55,65,0,1.83,clear sky
645,Maneadero,MX,31.7167,-116.5667,53.01,92,92,1.01,overcast clouds
646,Mount Gambier,AU,-37.8333,140.7667,59.0,94,90,9.22,overcast clouds
647,Maicao,CO,11.3832,-72.2432,84.07,56,74,15.73,broken clouds
648,Anzio,IT,41.4853,12.6179,55.0,94,77,1.99,broken clouds
649,Sterling,US,39.0062,-77.4286,30.2,43,75,24.16,broken clouds
650,Ladario,BR,-19.0047,-57.6017,86.0,79,75,8.05,broken clouds
651,Rock Sound,BS,24.9,-76.2,67.23,68,86,17.52,overcast clouds
652,Zhigansk,RU,66.7697,123.3711,-46.3,76,56,11.23,broken clouds
653,Jaque,PA,7.5175,-78.1703,84.22,66,100,7.92,overcast clouds
654,Montague,US,42.5356,-72.5351,12.0,52,24,8.01,few clouds
655,Saint-Francois,FR,46.4154,3.9054,51.8,71,20,14.97,few clouds
656,Grao Mogol,BR,-16.5594,-42.8897,84.72,39,1,6.17,clear sky
657,Paracuru,BR,-3.41,-39.0306,82.0,74,90,18.99,overcast clouds
658,Porbandar,IN,21.6422,69.6093,65.75,42,96,15.9,overcast clouds
659,Fayaoue,NC,-20.65,166.5333,78.62,76,89,21.36,overcast clouds
660,Mandalgovi,MN,45.7625,106.2708,15.12,89,60,14.09,broken clouds
661,Killarney,IE,52.05,-9.5167,46.87,85,95,5.35,overcast clouds
662,Galesong,ID,-5.3166,119.3661,73.4,100,90,4.61,overcast clouds
663,Serenje,ZM,-13.2325,30.2352,64.99,94,100,2.89,overcast clouds
664,Sidhi,IN,24.4167,81.8833,51.04,47,0,3.6,clear sky
665,Mazagao,BR,-0.115,-51.2894,78.8,89,90,11.5,light rain
666,Alappuzha,IN,9.49,76.3264,79.09,72,30,4.36,scattered clouds
667,Bonavista,CA,48.6499,-53.1147,28.0,86,100,3.44,overcast clouds
668,Kingaroy,AU,-26.5333,151.8333,62.6,100,21,3.44,few clouds
669,Mount Isa,AU,-20.7333,139.5,82.4,54,75,1.14,broken clouds
670,Mitu,CO,1.1983,-70.1733,89.74,46,36,5.14,scattered clouds
671,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,86.41,61,100,3.6,overcast clouds
672,Novyy Buh,UA,47.6931,32.5216,32.0,80,0,13.42,clear sky
673,Biltine,TD,14.5333,20.9167,78.78,16,57,13.49,broken clouds
674,Senador Jose Porfirio,BR,-2.5908,-51.9542,86.45,60,56,3.42,broken clouds
675,Wang Saphung,TH,17.301,101.7685,69.17,57,3,1.74,clear sky
676,Balakhta,RU,55.38,91.6,20.97,96,100,14.92,light snow
677,Honggang,CN,46.4667,124.8667,-6.75,92,100,6.24,light snow
678,Quatre Cocos,MU,-20.2078,57.7625,81.0,78,40,5.75,light rain
679,Samana,DO,19.2056,-69.3369,82.4,74,40,6.91,scattered clouds
680,Tefe,BR,-3.3542,-64.7114,82.4,83,75,3.44,broken clouds
681,Alindao,CF,5.0267,21.2088,81.01,49,64,4.72,broken clouds
682,Gwembe,ZM,-16.4975,27.6069,67.08,100,100,2.75,overcast clouds
683,Manadhoo,MV,5.7667,73.3833,80.92,69,6,11.01,clear sky
684,Henties Bay,NA,-22.116,14.2845,69.01,77,63,7.47,broken clouds
685,Staryy Krym,UA,45.0333,35.1,37.35,80,96,12.8,overcast clouds
686,Hirara,JP,24.8,125.2833,60.08,64,96,18.7,overcast clouds
